event_index,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_th,human_pose_x,human_pose_y,human_pose_z,human_pose_th,modality,target_desired_x,target_desired_y,target_desired_z,target_head_actual_x,target_head_actual_y,target_head_actual_z,target_eyes_actual_x,target_eyes_actual_y,target_eyes_actual_z,target_arms_actual_x,target_arms_actual_y,target_arms_actual_z,target_body_actual_x,target_body_actual_y,target_body_actual_z,target_perceived_x,target_perceived_y,target_perceived_z,target_perceived_error_x,target_perceived_error_y,target_perceived_error_z,target_head_actual_error_x,target_head_actual_error_y,target_head_actual_error_z,target_eyes_actual_error_x,target_eyes_actual_error_y,target_eyes_actual_error_z,target_arms_actual_error_x,target_arms_actual_error_y,target_arms_actual_error_z,target_body_actual_error_x,target_body_actual_error_y,target_body_actual_error_z,target_head_perceived_error_x,target_head_perceived_error_y,target_head_perceived_error_z,target_eyes_perceived_error_x,target_eyes_perceived_error_y,target_eyes_perceived_error_z,target_arms_perceived_error_x,target_arms_perceived_error_y,target_arms_perceived_error_z,target_body_perceived_error_x,target_body_perceived_error_y,target_body_perceived_error_z,t_event_start,t_event_stop,t_experiment_start,t_experiment_stop
70,-36,0,45,0,36,0,45,3.14159,5,0,-49.4585,79.382,0,-43.9424,82.4406,0,-43.9424,82.4406,0,-57.7564,69.5018,0,0,0,-0,-52.3511,55.8459,-0,-2.89263,-23.5361,0,5.51604,3.05865,0,5.51604,3.05865,0,-8.29795,-9.88019,0,49.4585,-79.382,-0,-8.40867,-26.5947,-0,-8.40867,-26.5947,-0,5.40532,-13.6559,-0,-52.3511,55.8459,2010-Mar-26 17:19:45.335754,2010-Mar-26 17:20:37.883977,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
70,-36,0,45,0,36,0,45,3.14159,5,0,-49.4585,79.382,0,-45.0592,83.0129,0,-45.0592,83.0129,0,-57.0959,71.9384,0,0,0,-0,-52.0841,54.341,-0,-2.62567,-25.041,0,4.39924,3.6309,0,4.39924,3.6309,0,-7.63741,-7.4436,0,49.4585,-79.382,-0,-7.02491,-28.6719,-0,-7.02491,-28.6719,-0,5.01174,-17.5974,-0,-52.0841,54.341,2010-Mar-26 17:21:02.243170,2010-Mar-26 17:21:12.012479,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
71,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,2.01468,43.8873,0,2.01468,43.8873,0,-10.9873,51.3317,0,0,0,-0,-15.0788,49.404,-0,-6.07882,-1.59604,0,11.0147,-7.11269,0,11.0147,-7.11269,0,-1.98734,0.331674,0,9,-51,-0,-17.0935,5.51665,-0,-17.0935,5.51665,-0,-4.09148,-1.92772,-0,-15.0788,49.404,2010-Mar-26 17:21:15.885724,2010-Mar-26 17:21:23.123142,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
72,-36,0,45,0,36,0,45,3.14159,5,0,-12.1756,37.9577,0,-11.6822,36.7986,0,-11.6822,36.7986,0,-13.66,38.3673,0,0,0,-0,-14.7646,37.8451,-0,-2.58895,-0.112596,0,0.493411,-1.15909,0,0.493411,-1.15909,0,-1.48441,0.409646,0,12.1756,-37.9577,-0,-3.08237,1.0465,-0,-3.08237,1.0465,-0,-1.10454,-0.522242,-0,-14.7646,37.8451,2010-Mar-26 17:21:26.988936,2010-Mar-26 17:21:34.213056,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
71,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-0.417261,44.3311,0,-0.417261,44.3311,0,-11.109,51.3317,0,0,0,-0,-21.0514,49.1492,-0,-12.0514,-1.85078,0,8.58274,-6.66894,0,8.58274,-6.66894,0,-2.10896,0.331674,0,9,-51,-0,-20.6341,4.81816,-0,-20.6341,4.81816,-0,-9.9424,-2.18245,-0,-21.0514,49.1492,2010-Mar-26 17:21:39.442979,2010-Mar-26 17:21:46.451950,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
70,-36,0,45,0,36,0,45,3.14159,5,0,-49.4585,79.382,0,-44.4966,82.2222,0,-44.4966,82.2222,0,-57.7602,72.361,0,0,0,-0,-49.1567,59.7806,-0,0.301767,-19.6014,0,4.96188,2.84016,0,4.96188,2.84016,0,-8.30172,-7.02102,0,49.4585,-79.382,-0,-4.66011,-22.4416,-0,-4.66011,-22.4416,-0,8.60349,-12.5804,-0,-49.1567,59.7806,2010-Mar-26 17:21:51.596664,2010-Mar-26 17:22:48.372672,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
71,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,2.18091,43.7209,0,2.18091,43.7209,0,-11.1557,51.3317,0,0,0,-0,-13.8879,52.5,-0,-4.88794,1.49996,0,11.1809,-7.27915,0,11.1809,-7.27915,0,-2.1557,0.331674,0,9,-51,-0,-16.0689,8.7791,-0,-16.0689,8.7791,-0,-2.73224,1.16828,-0,-13.8879,52.5,2010-Mar-26 17:23:09.008476,2010-Mar-26 17:23:16.013322,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
72,-36,0,45,0,36,0,45,3.14159,5,0,-12.1756,37.9577,0,-11.6822,36.7378,0,-11.6822,36.7378,0,-13.66,38.2016,0,0,0,-0,-11.9263,38.436,-0,0.249265,0.478279,0,0.493411,-1.2199,0,0.493411,-1.2199,0,-1.48441,0.243939,0,12.1756,-37.9577,-0,-0.244146,1.69817,-0,-0.244146,1.69817,-0,1.73368,0.234339,-0,-11.9263,38.436,2010-Mar-26 17:23:22.825242,2010-Mar-26 17:23:32.006922,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
73,-36,0,45,0,36,0,45,3.14159,4,0,45.3576,75.1987,0,-0.251577,44.3311,0,-0.251577,44.3311,0,26.3972,58.7446,0,0,0,-0,45.596,47.0344,-0,0.238357,-28.1643,0,-45.6092,-30.8676,0,-45.6092,-30.8676,0,-18.9604,-16.4541,0,-45.3576,-75.1987,-0,45.8476,2.70329,-0,45.8476,2.70329,-0,19.1988,-11.7102,-0,45.596,47.0344,2010-Mar-26 17:23:36.525921,2010-Mar-26 17:23:49.287467,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
74,-36,0,45,0,36,0,45,3.14159,4,0,-27.4824,34.9838,0,-0.251577,44.3311,0,-0.251577,44.3311,0,-28.1155,35.5481,0,0,0,-0,-30.8125,38.8461,-0,-3.3301,3.86229,0,27.2308,9.34724,0,27.2308,9.34724,0,-0.633111,0.564296,0,27.4824,-34.9838,-0,-30.5609,-5.48495,-0,-30.5609,-5.48495,-0,-2.69699,3.29799,-0,-30.8125,38.8461,2010-Mar-26 17:23:55.526524,2010-Mar-26 17:24:05.152609,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
75,-36,0,45,0,36,0,45,3.14159,4,0,-14.4967,59.3226,0,-0.251577,44.3311,0,-0.251577,44.3311,0,-16.3498,59.0417,0,0,0,-0,-30.3551,56.9496,-0,-15.8585,-2.37297,0,14.2451,-14.9915,0,14.2451,-14.9915,0,-1.85308,-0.280886,0,14.4967,-59.3226,-0,-30.1036,12.6185,-0,-30.1036,12.6185,-0,-14.0054,-2.09208,-0,-30.3551,56.9496,2010-Mar-26 17:24:10.463181,2010-Mar-26 17:24:20.743313,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
76,-36,0,45,0,36,0,45,3.14159,5,0,-45.0006,36.8736,0,-41.2909,36.5206,0,-41.2909,36.5206,0,-48.3732,37.5389,0,0,0,-0,-47.4899,37.2046,-0,-2.48928,0.330993,0,3.70975,-0.35297,0,3.70975,-0.35297,0,-3.3726,0.66532,0,45.0006,-36.8736,-0,-6.19903,0.683964,-0,-6.19903,0.683964,-0,0.883329,-0.334326,-0,-47.4899,37.2046,2010-Mar-26 17:24:25.332980,2010-Mar-26 17:24:32.808381,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
77,-36,0,45,0,36,0,45,3.14159,5,0,37.4981,79.7571,0,35.175,78.6182,0,35.175,78.6182,0,19.7723,63.8699,0,0,0,-0,48.1953,61.4229,-0,10.6972,-18.3342,0,-2.32303,-1.13895,0,-2.32303,-1.13895,0,-17.7257,-15.8872,0,-37.4981,-79.7571,-0,13.0203,-17.1953,-0,13.0203,-17.1953,-0,28.4229,-2.44702,-0,48.1953,61.4229,2010-Mar-26 17:24:36.443899,2010-Mar-26 17:24:45.323266,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
78,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-1.79932,43.7216,0,-1.79932,43.7216,0,6.07641,49.8377,0,0,0,-0,15.9297,46.2643,-0,6.92972,-4.73572,0,-10.7993,-7.2784,0,-10.7993,-7.2784,0,-2.92359,-1.16225,0,-9,-51,-0,17.729,2.54268,-0,17.729,2.54268,-0,9.85331,-3.57347,-0,15.9297,46.2643,2010-Mar-26 17:24:49.244404,2010-Mar-26 17:24:56.674112,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
79,-36,0,45,0,36,0,45,3.14159,1,0,-12.1857,48.3189,0,-10.8937,46.4367,0,-10.8937,46.4367,0,-17.2435,-37.1204,0,0,0,-0,-24.6646,51.8172,-0,-12.4789,3.49823,0,1.29206,-1.88225,0,1.29206,-1.88225,0,-5.0578,-85.4393,0,12.1857,-48.3189,-0,-13.771,5.38049,-0,-13.771,5.38049,-0,-7.4211,88.9376,-0,-24.6646,51.8172,2010-Mar-26 17:25:00.412976,2010-Mar-26 17:25:20.241272,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
80,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,-26.747,30.2518,0,-26.747,30.2518,0,-17.2445,-34.8262,0,0,0,-0,-43.4282,25.3537,-0,-16.4282,-7.64632,0,0.252995,-2.7482,0,0.252995,-2.7482,0,9.75548,-67.8262,0,27,-33,-0,-16.6812,-4.89812,-0,-16.6812,-4.89812,-0,-26.1836,60.1799,-0,-43.4282,25.3537,2010-Mar-26 17:25:24.145703,2010-Mar-26 17:25:30.330496,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
81,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,-27.439,29.8066,0,-27.439,29.8066,0,-17.2445,-34.8262,0,0,0,-0,-57.66,26.7554,-0,-30.66,-6.24456,0,-0.439005,-3.19344,0,-0.439005,-3.19344,0,9.75548,-67.8262,0,27,-33,-0,-30.221,-3.05112,-0,-30.221,-3.05112,-0,-40.4154,61.5816,-0,-57.66,26.7554,2010-Mar-26 17:25:34.046208,2010-Mar-26 17:25:46.894687,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
82,-36,0,45,0,36,0,45,3.14159,1,0,22.8092,41.0571,0,22.5226,41.0732,0,22.5226,41.0732,0,-17.244,-35.9589,0,0,0,-0,45.5927,33.8649,-0,22.7835,-7.19221,0,-0.286604,0.0161286,0,-0.286604,0.0161286,0,-40.0532,-77.016,0,-22.8092,-41.0571,-0,23.0701,-7.20834,-0,23.0701,-7.20834,-0,62.8368,69.8237,-0,45.5927,33.8649,2010-Mar-26 17:25:50.546694,2010-Mar-26 17:25:55.663136,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
83,-36,0,45,0,36,0,45,3.14159,4,0,7.33665,53.2943,0,-1.57794,42.8355,0,-1.57794,42.8355,0,4.05867,52.0941,0,0,0,-0,20.4273,48.5304,-0,13.0907,-4.76392,0,-8.91459,-10.4588,0,-8.91459,-10.4588,0,-3.27798,-1.20023,0,-7.33665,-53.2943,-0,22.0053,5.69489,-0,22.0053,5.69489,-0,16.3687,-3.56368,-0,20.4273,48.5304,2010-Mar-26 17:25:59.157291,2010-Mar-26 17:26:13.772481,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
84,-36,0,45,0,36,0,45,3.14159,4,0,-47.8657,35.6541,0,-1.57794,42.8355,0,-1.57794,42.8355,0,-51.1132,36.5997,0,0,0,-0,-47.2133,40.9728,-0,0.652398,5.31868,0,46.2877,7.1814,0,46.2877,7.1814,0,-3.24749,0.945649,0,47.8657,-35.6541,-0,-45.6353,-1.86271,-0,-45.6353,-1.86271,-0,3.89989,4.37303,-0,-47.2133,40.9728,2010-Mar-26 17:26:17.357793,2010-Mar-26 17:26:25.936917,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
85,-36,0,45,0,36,0,45,3.14159,4,0,26.5494,33.8311,0,-1.57794,42.8355,0,-1.57794,42.8355,0,22.6363,35.2709,0,0,0,-0,20.4129,37.5087,-0,-6.13654,3.67757,0,-28.1274,9.00439,0,-28.1274,9.00439,0,-3.91308,1.43977,0,-26.5494,-33.8311,-0,21.9908,-5.32683,-0,21.9908,-5.32683,-0,-2.22346,2.2378,-0,20.4129,37.5087,2010-Mar-26 17:26:29.558296,2010-Mar-26 17:26:40.982851,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
86,-36,0,45,0,36,0,45,3.14159,4,0,-12.7038,64.4551,0,-1.57794,43.0019,0,-1.57794,43.0019,0,-15.304,63.4508,0,0,0,-0,-20.5462,65.3068,-0,-7.84245,0.851762,0,11.1258,-21.4532,0,11.1258,-21.4532,0,-2.6002,-1.0043,0,12.7038,-64.4551,-0,-18.9683,22.305,-0,-18.9683,22.305,-0,-5.24225,1.85606,-0,-20.5462,65.3068,2010-Mar-26 17:26:44.558796,2010-Mar-26 17:26:51.358840,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
87,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.57794,43.0019,0,-1.57794,43.0019,0,-11.2961,51.3948,0,0,0,-0,-9.5458,46.2689,-0,-0.545798,-4.7311,0,7.42206,-7.99813,0,7.42206,-7.99813,0,-2.29606,0.394794,0,9,-51,-0,-7.96786,3.26704,-0,-7.96786,3.26704,-0,1.75026,-5.12589,-0,-9.5458,46.2689,2010-Mar-26 17:26:54.959287,2010-Mar-26 17:27:01.762658,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
88,-36,0,45,0,36,0,45,3.14159,4,0,-48.8936,37.1606,0,-1.57794,43.0019,0,-1.57794,43.0019,0,-54.5337,38.1464,0,0,0,-0,-53.6232,66.2291,-0,-4.72955,29.0686,0,47.3157,5.84128,0,47.3157,5.84128,0,-5.64008,0.985808,0,48.8936,-37.1606,-0,-52.0452,23.2273,-0,-52.0452,23.2273,-0,0.910535,28.0827,-0,-53.6232,66.2291,2010-Mar-26 17:27:17.859773,2010-Mar-26 17:27:27.013269,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
88,-36,0,45,0,36,0,45,3.14159,4,0,-48.8936,37.1606,0,-1.57794,43.0019,0,-1.57794,43.0019,0,-54.5337,38.1464,0,0,0,-0,-64.1024,44.7301,-0,-15.2087,7.56955,0,47.3157,5.84128,0,47.3157,5.84128,0,-5.64008,0.985808,0,48.8936,-37.1606,-0,-62.5244,1.72828,-0,-62.5244,1.72828,-0,-9.56866,6.58375,-0,-64.1024,44.7301,2010-Mar-26 17:27:17.859773,2010-Mar-26 17:27:32.104504,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
88,-36,0,45,0,36,0,45,3.14159,4,0,-48.8936,37.1606,0,-1.57794,43.0019,0,-1.57794,43.0019,0,-54.5337,38.1464,0,0,0,-0,-64.1024,44.7301,-0,-15.2087,7.56955,0,47.3157,5.84128,0,47.3157,5.84128,0,-5.64008,0.985808,0,48.8936,-37.1606,-0,-62.5244,1.72828,-0,-62.5244,1.72828,-0,-9.56866,6.58375,-0,-64.1024,44.7301,2010-Mar-26 17:27:17.859773,2010-Mar-26 17:27:32.104504,2010-Mar-26 16:47:57.986899,2010-Mar-26 17:30:51.216944
