participant_id,event_index,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_th,human_pose_x,human_pose_y,human_pose_z,human_pose_th,modality,target_desired_x,target_desired_y,target_desired_z,target_head_actual_x,target_head_actual_y,target_head_actual_z,target_eyes_actual_x,target_eyes_actual_y,target_eyes_actual_z,target_arms_actual_x,target_arms_actual_y,target_arms_actual_z,target_body_actual_x,target_body_actual_y,target_body_actual_z,target_perceived_x,target_perceived_y,target_perceived_z,target_perceived_error_x,target_perceived_error_y,target_perceived_error_z,target_head_actual_error_x,target_head_actual_error_y,target_head_actual_error_z,target_eyes_actual_error_x,target_eyes_actual_error_y,target_eyes_actual_error_z,target_arms_actual_error_x,target_arms_actual_error_y,target_arms_actual_error_z,target_body_actual_error_x,target_body_actual_error_y,target_body_actual_error_z,target_head_perceived_error_x,target_head_perceived_error_y,target_head_perceived_error_z,target_eyes_perceived_error_x,target_eyes_perceived_error_y,target_eyes_perceived_error_z,target_arms_perceived_error_x,target_arms_perceived_error_y,target_arms_perceived_error_z,target_body_perceived_error_x,target_body_perceived_error_y,target_body_perceived_error_z,t_event_start,t_event_stop,t_experiment_start,t_experiment_stop
1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-Mar-31 15:44:43.759905,2010-Mar-31 15:44:43.759905,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,0,-36,0,45,0,36,0,45,3.14159,4,0,-37.2049,61.6599,0,0.245441,46.0987,0,0.245441,46.0987,0,-10.2601,626.345,0,0,0,-0,-53.3322,48.6962,-0,-16.1273,-12.9637,0,37.4503,-15.5612,0,37.4503,-15.5612,0,26.9447,564.685,0,37.2049,-61.6599,-0,-53.5777,2.59751,-0,-53.5777,2.59751,-0,-43.0721,-577.649,-0,-53.3322,48.6962,2010-Mar-31 15:44:50.018336,2010-Mar-31 15:45:10.632903,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,1,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,0,0,0,0,0,0,0,0,0,0,0,-0,19.4556,59.5754,-0,10.4556,8.57536,0,-9,-51,0,-9,-51,0,-9,-51,0,-9,-51,-0,19.4556,59.5754,-0,19.4556,59.5754,-0,19.4556,59.5754,-0,19.4556,59.5754,2010-Mar-31 15:45:16.521966,2010-Mar-31 15:45:25.992847,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,2,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,0,0,0,0,0,0,0,0,0,0,0,-0,-35.0589,19.9782,-0,-8.05889,-13.0218,0,27,-33,0,27,-33,0,27,-33,0,27,-33,-0,-35.0589,19.9782,-0,-35.0589,19.9782,-0,-35.0589,19.9782,-0,-35.0589,19.9782,2010-Mar-31 15:45:30.246209,2010-Mar-31 15:45:35.112466,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,3,-36,0,45,0,36,0,45,3.14159,4,0,17.2101,31.0893,0,0,0,0,0,0,0,0,0,0,0,0,-0,9.79681,34.915,-0,-7.41329,3.82575,0,-17.2101,-31.0893,0,-17.2101,-31.0893,0,-17.2101,-31.0893,0,-17.2101,-31.0893,-0,9.79681,34.915,-0,9.79681,34.915,-0,9.79681,34.915,-0,9.79681,34.915,2010-Mar-31 15:45:39.053688,2010-Mar-31 15:45:43.271978,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,4,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,1.79317,45.6574,0,1.79317,45.6574,0,5.44255,50.3934,0,0,0,-0,0.230029,46.6725,-0,-8.76997,-4.32752,0,-7.20683,-5.34257,0,-7.20683,-5.34257,0,-3.55745,-0.606597,0,-9,-51,-0,-1.56314,1.01505,-0,-1.56314,1.01505,-0,-5.21252,-3.72092,-0,0.230029,46.6725,2010-Mar-31 15:45:46.870084,2010-Mar-31 15:45:51.112422,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,5,-36,0,45,0,36,0,45,3.14159,1,0,48.9742,46.3133,0,45.6146,46.0599,0,45.6146,46.0599,0,-17.4105,-37.4154,0,0,0,-0,64.8852,48.0529,-0,15.911,1.73966,0,-3.35964,-0.253394,0,-3.35964,-0.253394,0,-66.3848,-83.7287,0,-48.9742,-46.3133,-0,19.2706,1.99306,-0,19.2706,1.99306,-0,82.2958,85.4683,-0,64.8852,48.0529,2010-Mar-31 15:45:54.582672,2010-Mar-31 15:46:29.032048,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,6,-36,0,45,0,36,0,45,3.14159,5,0,41.6309,68.5071,0,40.7689,68.8983,0,40.7689,68.8983,0,27.3361,56.6514,0,0,0,-0,47.1288,71.1577,-0,5.49787,2.65067,0,-0.862001,0.39126,0,-0.862001,0.39126,0,-14.2949,-11.8557,0,-41.6309,-68.5071,-0,6.35987,2.25941,-0,6.35987,2.25941,-0,19.7927,14.5064,-0,47.1288,71.1577,2010-Mar-31 15:46:33.108461,2010-Mar-31 15:46:38.184519,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,7,-36,0,45,0,36,0,45,3.14159,1,0,8.55618,57.1723,0,7.82022,57.9834,0,7.82022,57.9834,0,-17.416,-34.8262,0,0,0,-0,20.5824,78.4816,-0,12.0262,21.3093,0,-0.735958,0.811139,0,-0.735958,0.811139,0,-25.9722,-91.9985,0,-8.55618,-57.1723,-0,12.7622,20.4982,-0,12.7622,20.4982,-0,37.9984,113.308,-0,20.5824,78.4816,2010-Mar-31 15:46:41.962983,2010-Mar-31 15:46:47.333425,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,8,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,1.29524,43.0579,0,1.29524,43.0579,0,-26.9125,33.7117,0,0,0,-0,-29.3365,36.9608,-0,-2.33655,3.96075,0,28.2952,10.0579,0,28.2952,10.0579,0,0.0875145,0.711704,0,27,-33,-0,-30.6318,-6.09716,-0,-30.6318,-6.09716,-0,-2.42406,3.24905,-0,-29.3365,36.9608,2010-Mar-31 15:46:51.700169,2010-Mar-31 15:46:59.262417,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,9,-36,0,45,0,36,0,45,3.14159,4,0,-18.7167,47.3033,0,1.29524,43.0579,0,1.29524,43.0579,0,-21.3608,46.778,0,0,0,-0,-25.5476,44.0768,-0,-6.83088,-3.22659,0,20.0119,-4.24543,0,20.0119,-4.24543,0,-2.64414,-0.525385,0,18.7167,-47.3033,-0,-26.8428,1.01884,-0,-26.8428,1.01884,-0,-4.18674,-2.70121,-0,-25.5476,44.0768,2010-Mar-31 15:47:03.035315,2010-Mar-31 15:47:10.233836,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,10,-36,0,45,0,36,0,45,3.14159,4,0,26.4879,40.9954,0,1.29524,43.0579,0,1.29524,43.0579,0,24.298,39.6945,0,0,0,-0,28.056,42.3969,-0,1.56808,1.40145,0,-25.1926,2.06248,0,-25.1926,2.06248,0,-2.18991,-1.30092,0,-26.4879,-40.9954,-0,26.7607,-0.661024,-0,26.7607,-0.661024,-0,3.758,2.70237,-0,28.056,42.3969,2010-Mar-31 15:47:13.791506,2010-Mar-31 15:47:23.040541,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,11,-36,0,45,0,36,0,45,3.14159,5,0,-11.628,45.0707,0,-10.4132,42.9796,0,-10.4132,42.9796,0,-13.8507,45.3815,0,0,0,-0,-17.7381,43.5385,-0,-6.11008,-1.5322,0,1.21476,-2.09105,0,1.21476,-2.09105,0,-2.2227,0.310862,0,11.628,-45.0707,-0,-7.32485,0.558846,-0,-7.32485,0.558846,-0,-3.88739,-1.84306,-0,-17.7381,43.5385,2010-Mar-31 15:47:26.503961,2010-Mar-31 15:47:32.909562,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,12,-36,0,45,0,36,0,45,3.14159,4,0,-3.58143,77.659,0,-0.472493,43.059,0,-0.472493,43.059,0,-8.46848,76.5245,0,0,0,-0,-8.95296,72.8518,-0,-5.37153,-4.8072,0,3.10894,-34.5999,0,3.10894,-34.5999,0,-4.88704,-1.13442,0,3.58143,-77.659,-0,-8.48047,29.7928,-0,-8.48047,29.7928,-0,-0.484484,-3.67277,-0,-8.95296,72.8518,2010-Mar-31 15:47:36.409179,2010-Mar-31 15:47:41.332161,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,13,-36,0,45,0,36,0,45,3.14159,4,0,-27.6757,40.086,0,-0.417261,43.059,0,-0.417261,43.059,0,-28.5395,40.1934,0,0,0,-0,-33.1366,39.1648,-0,-5.46091,-0.92121,0,27.2584,2.97299,0,27.2584,2.97299,0,-0.863758,0.107338,0,27.6757,-40.086,-0,-32.7194,-3.8942,-0,-32.7194,-3.8942,-0,-4.59715,-1.02855,-0,-33.1366,39.1648,2010-Mar-31 15:47:44.918694,2010-Mar-31 15:47:51.133074,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,14,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-0.472493,43.059,0,-0.472493,43.059,0,5.08266,49.8992,0,0,0,-0,2.4539,46.0978,-0,-6.5461,-4.90217,0,-9.47249,-7.941,0,-9.47249,-7.941,0,-3.91734,-1.10077,0,-9,-51,-0,2.92639,3.03883,-0,2.92639,3.03883,-0,-2.62876,-3.8014,-0,2.4539,46.0978,2010-Mar-31 15:47:54.735185,2010-Mar-31 15:47:59.419309,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,15,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.64691,50.0496,0,7.64691,50.0496,0,-17.3041,-36.2465,0,0,0,-0,18.8507,60.9579,-0,9.85074,9.95793,0,-1.35309,-0.950409,0,-1.35309,-0.950409,0,-26.3041,-87.2465,0,-9,-51,-0,11.2038,10.9083,-0,11.2038,10.9083,-0,36.1548,97.2044,-0,18.8507,60.9579,2010-Mar-31 15:48:02.939190,2010-Mar-31 15:48:09.298391,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,16,-36,0,45,0,36,0,45,3.14159,5,0,23.2374,35.7045,0,23.1421,33.1487,0,23.1421,33.1487,0,19.6431,36.5997,0,0,0,-0,34.0498,38.9009,-0,10.8124,3.19634,0,-0.0952684,-2.55582,0,-0.0952684,-2.55582,0,-3.59429,0.895213,0,-23.2374,-35.7045,-0,10.9077,5.75216,-0,10.9077,5.75216,-0,14.4067,2.30113,-0,34.0498,38.9009,2010-Mar-31 15:48:12.752992,2010-Mar-31 15:48:20.122910,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,17,-36,0,45,0,36,0,45,3.14159,4,0,-1.51478,76.5293,0,-1.35668,44.607,0,-1.35668,44.607,0,-6.38935,75.1208,0,0,0,-0,-8.93141,75.1576,-0,-7.41663,-1.37168,0,0.158096,-31.9223,0,0.158096,-31.9223,0,-4.87458,-1.40853,0,1.51478,-76.5293,-0,-7.57473,30.5506,-0,-7.57473,30.5506,-0,-2.54205,0.0368498,-0,-8.93141,75.1576,2010-Mar-31 15:48:23.712525,2010-Mar-31 15:48:30.533094,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,18,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-1.35668,44.607,0,-1.35668,44.607,0,4.48367,50.3934,0,0,0,-0,2.36102,46.4437,-0,-6.63898,-4.55631,0,-10.3567,-6.39299,0,-10.3567,-6.39299,0,-4.51633,-0.606597,0,-9,-51,-0,3.7177,1.83669,-0,3.7177,1.83669,-0,-2.12265,-3.94971,-0,2.36102,46.4437,2010-Mar-31 15:48:34.119883,2010-Mar-31 15:48:38.440645,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,19,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,-1.35668,44.607,0,-1.35668,44.607,0,23.7014,32.8144,0,0,0,-0,26.3565,37.2792,-0,-0.643489,4.27918,0,-28.3567,11.607,0,-28.3567,11.607,0,-3.29855,-0.185637,0,-27,-33,-0,27.7132,-7.32782,-0,27.7132,-7.32782,-0,2.65506,4.46482,-0,26.3565,37.2792,2010-Mar-31 15:48:42.031862,2010-Mar-31 15:48:49.244559,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,20,-36,0,45,0,36,0,45,3.14159,5,0,27.6857,32.7426,0,27.4293,29.4989,0,27.4293,29.4989,0,23.6256,34.6041,0,0,0,-0,35.219,31.124,-0,7.53333,-1.61859,0,-0.256412,-3.24367,0,-0.256412,-3.24367,0,-4.06015,1.86154,0,-27.6857,-32.7426,-0,7.78974,1.62508,-0,7.78974,1.62508,-0,11.5935,-3.48013,-0,35.219,31.124,2010-Mar-31 15:48:53.054900,2010-Mar-31 15:48:58.043183,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,21,-36,0,45,0,36,0,45,3.14159,5,0,-30.8329,34.43,0,-28.6818,31.1058,0,-28.6818,31.1058,0,-32.0589,35.2709,0,0,0,-0,-36.3299,36.2656,-0,-5.49703,1.83563,0,2.1511,-3.32414,0,2.1511,-3.32414,0,-1.22597,0.840884,0,30.8329,-34.43,-0,-7.64813,5.15977,-0,-7.64813,5.15977,-0,-4.27107,0.994745,-0,-36.3299,36.2656,2010-Mar-31 15:49:01.761344,2010-Mar-31 15:49:08.188152,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,22,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,1.79317,45.0491,0,1.79317,45.0491,0,5.478,49.6537,0,0,0,-0,2.88261,49.6709,-0,-6.11739,-1.32914,0,-7.20683,-5.95085,0,-7.20683,-5.95085,0,-3.522,-1.34632,0,-9,-51,-0,1.08944,4.62171,-0,1.08944,4.62171,-0,-2.59539,0.0171743,-0,2.88261,49.6709,2010-Mar-31 15:49:11.876854,2010-Mar-31 15:49:16.612904,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,23,-36,0,45,0,36,0,45,3.14159,1,0,18.4294,39.4815,0,17.8755,38.6522,0,17.8755,38.6522,0,-17.2856,-37.4154,0,0,0,-0,32.099,41.9089,-0,13.6696,2.4274,0,-0.553936,-0.829288,0,-0.553936,-0.829288,0,-35.715,-76.8969,0,-18.4294,-39.4815,-0,14.2235,3.25668,-0,14.2235,3.25668,-0,49.3846,79.3243,-0,32.099,41.9089,2010-Mar-31 15:49:20.011997,2010-Mar-31 15:49:28.533184,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,24,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-0.693445,43.5017,0,-0.693445,43.5017,0,5.69898,49.8992,0,0,0,-0,6.76414,45.0781,-0,-2.23586,-5.9219,0,-9.69345,-7.49831,0,-9.69345,-7.49831,0,-3.30102,-1.10077,0,-9,-51,-0,7.45759,1.57641,-0,7.45759,1.57641,-0,1.06516,-4.82113,-0,6.76414,45.0781,2010-Mar-31 15:49:32.112619,2010-Mar-31 15:49:36.104395,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,25,-36,0,45,0,36,0,45,3.14159,1,0,-29.5891,51.0765,0,-28.5017,49.0882,0,-28.5017,49.0882,0,-17.2859,-36.2465,0,0,0,-0,-50.2375,56.2534,-0,-20.6484,5.1769,0,1.08737,-1.98831,0,1.08737,-1.98831,0,12.3032,-87.323,0,29.5891,-51.0765,-0,-21.7358,7.16521,-0,-21.7358,7.16521,-0,-32.9516,92.4999,-0,-50.2375,56.2534,2010-Mar-31 15:49:39.620271,2010-Mar-31 15:49:45.943271,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,26,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.12896,49.1205,0,7.12896,49.1205,0,-17.2306,-35.1067,0,0,0,-0,15.7226,54.1367,-0,6.72264,3.13668,0,-1.87104,-1.87949,0,-1.87104,-1.87949,0,-26.2306,-86.1067,0,-9,-51,-0,8.59368,5.01617,-0,8.59368,5.01617,-0,32.9532,89.2434,-0,15.7226,54.1367,2010-Mar-31 15:49:49.442978,2010-Mar-31 15:49:54.452571,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,27,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,1.35054,44.9939,0,1.35054,44.9939,0,-26.5785,33.7117,0,0,0,-0,-37.6302,36.751,-0,-10.6302,3.75104,0,28.3505,11.9939,0,28.3505,11.9939,0,0.421468,0.711704,0,27,-33,-0,-38.9808,-8.24282,-0,-38.9808,-8.24282,-0,-11.0517,3.03933,-0,-37.6302,36.751,2010-Mar-31 15:49:57.955406,2010-Mar-31 15:50:02.256245,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,28,-36,0,45,0,36,0,45,3.14159,5,0,44.5584,72.7301,0,41.7916,73.7141,0,41.7916,73.7141,0,28.1472,57.4333,0,0,0,-0,56.1195,88.5086,-0,11.5611,15.7785,0,-2.76684,0.98399,0,-2.76684,0.98399,0,-16.4113,-15.2968,0,-44.5584,-72.7301,-0,14.3279,14.7945,-0,14.3279,14.7945,-0,27.9723,31.0753,-0,56.1195,88.5086,2010-Mar-31 15:50:05.788523,2010-Mar-31 15:50:13.904714,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,29,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.79932,43.4447,0,-1.79932,43.4447,0,-11.2956,50.5798,0,0,0,-0,-18.1244,51.6639,-0,-9.12436,0.66394,0,7.20068,-7.55529,0,7.20068,-7.55529,0,-2.29561,-0.42019,0,9,-51,-0,-16.325,8.21923,-0,-16.325,8.21923,-0,-6.82875,1.08413,-0,-18.1244,51.6639,2010-Mar-31 15:50:17.590595,2010-Mar-31 15:50:24.295791,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,30,-36,0,45,0,36,0,45,3.14159,1,0,32.7017,58.1887,0,33.9024,58.7575,0,33.9024,58.7575,0,-17.6159,-35.9589,0,0,0,-0,56.932,73.0016,-0,24.2303,14.8129,0,1.20072,0.568775,0,1.20072,0.568775,0,-50.3176,-94.1476,0,-32.7017,-58.1887,-0,23.0295,14.2441,-0,23.0295,14.2441,-0,74.5479,108.96,-0,56.932,73.0016,2010-Mar-31 15:50:27.998366,2010-Mar-31 15:50:35.377652,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,31,-36,0,45,0,36,0,45,3.14159,1,0,-22.5294,57.172,0,-21.6193,57.7306,0,-21.6193,57.7306,0,-17.6159,-35.9589,0,0,0,-0,-47.0184,82.7751,-0,-24.489,25.6031,0,0.910145,0.558523,0,0.910145,0.558523,0,4.91355,-93.1309,0,22.5294,-57.172,-0,-25.3991,25.0445,-0,-25.3991,25.0445,-0,-29.4025,118.734,-0,-47.0184,82.7751,2010-Mar-31 15:50:39.114273,2010-Mar-31 15:50:46.012887,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,32,-36,0,45,0,36,0,45,3.14159,1,0,-31.1837,62.9723,0,-30.3438,64.9171,0,-30.3438,64.9171,0,-17.6159,-35.9589,0,0,0,-0,-48.1852,94.6927,-0,-17.0014,31.7204,0,0.839952,1.94477,0,0.839952,1.94477,0,13.5678,-98.9312,0,31.1837,-62.9723,-0,-17.8414,29.7756,-0,-17.8414,29.7756,-0,-30.5693,130.652,-0,-48.1852,94.6927,2010-Mar-31 15:50:49.658083,2010-Mar-31 15:50:53.652934,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,33,-36,0,45,0,36,0,45,3.14159,4,0,-19.676,63.5927,0,2.01468,43.0561,0,2.01468,43.0561,0,-22.1276,62.1396,0,0,0,-0,-28.5385,66.0151,-0,-8.86246,2.4224,0,21.6907,-20.5366,0,21.6907,-20.5366,0,-2.45156,-1.45313,0,19.676,-63.5927,-0,-30.5532,22.959,-0,-30.5532,22.959,-0,-6.4109,3.87553,-0,-28.5385,66.0151,2010-Mar-31 15:50:57.062891,2010-Mar-31 15:51:01.694063,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,34,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,2.01468,43.0561,0,2.01468,43.0561,0,22.7854,34.4371,0,0,0,-0,15.069,39.4119,-0,-11.931,6.41189,0,-24.9853,10.0561,0,-24.9853,10.0561,0,-4.21458,1.43711,0,-27,-33,-0,13.0543,-3.64425,-0,13.0543,-3.64425,-0,-7.7164,4.97477,-0,15.069,39.4119,2010-Mar-31 15:51:05.189155,2010-Mar-31 15:51:10.733001,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,35,-36,0,45,0,36,0,45,3.14159,5,0,32.8491,47.8334,0,31.8764,45.3606,0,31.8764,45.3606,0,27.9214,45.0935,0,0,0,-0,53.8125,46.2162,-0,20.9633,-1.61713,0,-0.97277,-2.47276,0,-0.97277,-2.47276,0,-4.92773,-2.73992,0,-32.8491,-47.8334,-0,21.9361,0.855636,-0,21.9361,0.855636,-0,25.891,1.12279,-0,53.8125,46.2162,2010-Mar-31 15:51:14.389697,2010-Mar-31 15:51:21.945012,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,36,-36,0,45,0,36,0,45,3.14159,5,0,33.4771,70.0444,0,33.3852,72.1103,0,33.3852,72.1103,0,19.9503,59.0417,0,0,0,-0,48.1448,75.4098,-0,14.6676,5.36536,0,-0.0919678,2.06586,0,-0.0919678,2.06586,0,-13.5268,-11.0028,0,-33.4771,-70.0444,-0,14.7596,3.2995,-0,14.7596,3.2995,-0,28.1944,16.3681,-0,48.1448,75.4098,2010-Mar-31 15:51:25.693185,2010-Mar-31 15:51:31.693095,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,37,-36,0,45,0,36,0,45,3.14159,4,0,-45.4646,76.0282,0,-1.57794,43.5005,0,-1.57794,43.5005,0,-52.422,71.5207,0,0,0,-0,-49.8318,62.6842,-0,-4.36719,-13.344,0,43.8866,-32.5277,0,43.8866,-32.5277,0,-6.9574,-4.50754,0,45.4646,-76.0282,-0,-48.2538,19.1837,-0,-48.2538,19.1837,-0,2.59021,-8.8365,-0,-49.8318,62.6842,2010-Mar-31 15:51:35.594493,2010-Mar-31 15:51:43.154093,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,38,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,-26.0675,29.7008,0,-26.0675,29.7008,0,-17.026,-37.1204,0,0,0,-0,-43.8268,22.6548,-0,-16.8268,-10.3452,0,0.93249,-3.29916,0,0.93249,-3.29916,0,9.97402,-70.1204,0,27,-33,-0,-17.7593,-7.04605,-0,-17.7593,-7.04605,-0,-26.8008,59.7752,-0,-43.8268,22.6548,2010-Mar-31 15:51:47.032079,2010-Mar-31 15:51:52.312673,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,39,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,2.01468,45.4917,0,2.01468,45.4917,0,5.54531,49.8377,0,0,0,-0,6.41662,45.3061,-0,-2.58338,-5.69386,0,-6.98532,-5.50833,0,-6.98532,-5.50833,0,-3.45469,-1.16225,0,-9,-51,-0,4.40194,-0.185532,-0,4.40194,-0.185532,-0,0.871303,-4.53161,-0,6.41662,45.3061,2010-Mar-31 15:51:55.956861,2010-Mar-31 15:52:02.777718,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,40,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,2.01468,45.4917,0,2.01468,45.4917,0,5.70067,49.5925,0,0,0,-0,4.72244,44.3319,-0,-4.27756,-6.66806,0,-6.98532,-5.50833,0,-6.98532,-5.50833,0,-3.29933,-1.40755,0,-9,-51,-0,2.70776,-1.15973,-0,2.70776,-1.15973,-0,-0.978233,-5.26051,-0,4.72244,44.3319,2010-Mar-31 15:52:06.392043,2010-Mar-31 15:52:10.738019,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,41,-36,0,45,0,36,0,45,3.14159,5,0,13.03,32.2979,0,11.371,29.6253,0,11.371,29.6253,0,9.80648,33.3198,0,0,0,-0,17.1226,31.3706,-0,4.09256,-0.927233,0,-1.65901,-2.67251,0,-1.65901,-2.67251,0,-3.22352,1.02193,0,-13.03,-32.2979,-0,5.75157,1.74528,-0,5.75157,1.74528,-0,7.31608,-1.94916,-0,17.1226,31.3706,2010-Mar-31 15:52:14.393296,2010-Mar-31 15:52:21.548091,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,42,-36,0,45,0,36,0,45,3.14159,1,0,-49.5969,54.7724,0,-43.9424,51.2899,0,-43.9424,51.2899,0,-17.4671,-33.9949,0,0,0,-0,-67.6963,50.1576,-0,-18.0995,-4.6148,0,5.65442,-3.48254,0,5.65442,-3.48254,0,32.1297,-88.7673,0,49.5969,-54.7724,-0,-23.7539,-1.13226,-0,-23.7539,-1.13226,-0,-50.2292,84.1525,-0,-67.6963,50.1576,2010-Mar-31 15:52:27.107779,2010-Mar-31 15:52:33.552444,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,43,-36,0,45,0,36,0,45,3.14159,4,0,7.99655,76.1498,0,2.18091,44.9939,0,2.18091,44.9939,0,0.682796,72.8963,0,0,0,-0,-0.00350831,68.7587,-0,-8.00006,-7.39105,0,-5.81564,-31.1559,0,-5.81564,-31.1559,0,-7.31376,-3.2535,0,-7.99655,-76.1498,-0,-2.18442,23.7649,-0,-2.18442,23.7649,-0,-0.686305,-4.13755,-0,-0.00350831,68.7587,2010-Mar-31 15:52:37.136635,2010-Mar-31 15:52:42.158967,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,44,-36,0,45,0,36,0,45,3.14159,4,0,-12.8616,59.3873,0,2.18091,44.9939,0,2.18091,44.9939,0,-14.6839,58.7446,0,0,0,-0,-23.0873,56.2844,-0,-10.2257,-3.10287,0,15.0425,-14.3935,0,15.0425,-14.3935,0,-1.82232,-0.642729,0,12.8616,-59.3873,-0,-25.2682,11.2906,-0,-25.2682,11.2906,-0,-8.4034,-2.46014,-0,-23.0873,56.2844,2010-Mar-31 15:52:45.937738,2010-Mar-31 15:52:51.388284,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
1,45,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,2.23635,44.9939,0,2.23635,44.9939,0,22.982,34.2142,0,0,0,-0,18.8586,38.558,-0,-8.14136,5.55796,0,-24.7637,11.9939,0,-24.7637,11.9939,0,-4.01803,1.21422,0,-27,-33,-0,16.6223,-6.43589,-0,16.6223,-6.43589,-0,-4.12333,4.34374,-0,18.8586,38.558,2010-Mar-31 15:52:54.966837,2010-Mar-31 15:53:01.873427,2010-Mar-31 15:44:46.768582,2010-Mar-31 15:44:43.759905
